Magnetometer (gauss): (1.020,-0.095,0.362)
Gyroscope (degrees/sec): (5.784,-5.373,1.978)
Temperature: 24.500C
Acceleration (m/s^2): (-0.743,0.459,-9.675)
Magnetometer (gauss): (1.020,-0.095,0.362)
Gyroscope (degrees/sec): (6.396,-5.714,1.899)
Temperature: 24.500C
Acceleration (m/s^2): (-0.781,0.464,-9.772)
Magnetometer (gauss): (1.020,-0.095,0.362)
Gyroscope (degrees/sec): (6.948,-6.283,1.724)
Temperature: 24.500C
Acceleration (m/s^2): (-0.779,0.477,-9.775)
Magnetometer (gauss): (1.020,-0.095,0.362)
Gyroscope (degrees/sec): (7.184,-6.904,1.225)
Temperature: 24.500C
Acceleration (m/s^2): (-0.785,0.500,-9.830)
Magnetometer (gauss): (1.020,-0.095,0.362)
Gyroscope (degrees/sec): (7.691,-7.254,0.963)
Temperature: 24.500C
Acceleration (m/s^2): (-0.751,0.534,-9.859)
Magnetometer (gauss): (1.018,-0.098,0.358)
Gyroscope (degrees/sec): (7.726,-7.665,0.604)
Temperature: 24.500C
Acceleration (m/s^2): (-0.721,0.534,-9.910)
Magnetometer (gauss): (1.018,-0.098,0.358)
Gyroscope (degrees/sec): (7.849,-8.094,0.254)
Temperature: 24.500C
Acceleration (m/s^2): (-0.621,0.541,-9.924)
Magnetometer (gauss): (1.018,-0.098,0.358)
Gyroscope (degrees/sec): (7.446,-11.139,-0.280)
Temperature: 24.500C
Acceleration (m/s^2): (-0.655,0.528,-9.892)
Magnetometer (gauss): (1.018,-0.098,0.358)
Gyroscope (degrees/sec): (6.580,-9.800,-0.700)
Temperature: 24.500C
Acceleration (m/s^2): (-0.542,0.529,-9.875)
Magnetometer (gauss): (1.018,-0.098,0.358)
Gyroscope (degrees/sec): (6.230,-10.316,-0.884)
Temperature: 24.500C
Acceleration (m/s^2): (-0.586,0.505,-9.772)
Magnetometer (gauss): (1.018,-0.098,0.358)
Gyroscope (degrees/sec): (5.338,-10.334,-0.989)
